time,r,a,ld,s,qdel,min_c,max_c,min_b,max_b
2.40s,18.00,1412.00,0.00,1412.00,0,18.00,119.95,0.06,119.94
2.60s,18.00,1430.00,0.00,1430.00,0,18.00,119.95,0.06,119.94
2.60s,18.00,1448.00,0.00,1448.00,0,18.00,119.95,0.06,119.94
2.54s,18.00,1466.00,0.00,1466.00,0,18.00,119.95,0.06,119.94
2.76s,18.00,1484.00,0.00,1484.00,0,18.00,119.95,0.06,119.94
2.60s,18.00,1502.00,0.00,1502.00,0,18.00,119.95,0.06,119.94
2.71s,18.00,1520.00,0.00,1520.00,0,18.00,119.95,0.06,119.94
2.55s,18.00,1538.00,0.00,1538.00,0,18.00,119.95,0.06,119.94
2.53s,18.00,1556.00,0.00,1556.00,0,18.00,119.95,0.06,119.94
2.51s,18.00,1574.00,0.00,1574.00,0,18.00,119.95,0.06,119.94
2.63s,18.00,1592.00,0.00,1592.00,0,18.00,119.95,0.06,119.94
2.56s,18.00,1610.00,0.00,1610.00,0,18.00,119.95,0.06,119.94
2.58s,18.00,1628.00,0.00,1628.00,0,18.00,119.95,0.06,119.94
2.63s,18.00,1646.00,0.00,1646.00,0,18.00,119.95,0.06,119.94
2.52s,18.00,1664.00,0.00,1664.00,0,18.00,119.95,0.06,119.94
